channel_id,all_comment_count,eng_comment_count
UCkEfuaP1jl_8M0eOcia9WmA,15,13
UCkGaVPpI3NRWogWB54GxO8g,39,18
UCkGvUEt8iQLmq3aJIMjT2qQ,32,24
UCkH6-sgIxWjGb0kAaybyzew,36,26
UCkHASsLOHuddMTzARove3AA,47,11
UCkJEpR7JmS36tajD34Gp4VA,81,51
UCkJz0IjpFA9IYA6wUPyAQIA,32,25
UCkKDpnzIG29MA--Sh6oOtWg,66,6
UCkKeG3Vz6R0JZowsYE2hMHQ,72,3
UCkLNHZZsC3LKdUAroKNwOOw,95,20
UCkMrzpvOdM2Ndc21jgbj8NA,21,2
UCkNRdK0q5KZssogiS--R4pQ,27,25
UCkQO3QsgTpNTsOw6ujimT5Q,22,11
UCkSMDOtrKr43OGSSmKnx6tQ,34,23
UCkZu0HAGinESFynhe3R4hxQ,32,12
UCkc6y6DoQ9vNMnSlH-8gw-Q,28,19
UCkcqmxjMXaBb0kDWqqSEU1g,34,20
UCkfTm3HfC4Fqr5dTPJHc9Fg,20,13
UCkjOy-CyP1EKwB5wDdm21xQ,26,6
UCkkPGKGkioMO4J8PEbfpddw,90,58
UCkkWiZ59-JghPsbwbIRVyRw,24,3
UCkka5j2ya5biR4oBGlaZCmQ,26,14
UCklS5HHfV3qVfLgAAKJIepg,62,25
UCkmLpbIFpQS0MOJr0FOY_nw,65,29
UCknLrEdhRCp1aegoMqRaCZg,122,95
UCkonnVOfk_KQaYa8qeAGxQg,35,16
UCkvLEcEHQ1TGvRZW-lwh1yA,40,24
UCkw4JCwteGrDHIsyIIKo4tQ,152,129
UCl-eRTiL9VOLhXhX_RT1gsw,25,18
UCl0L4ecl2ipGTVLp0zz8Puw,23,17
UCl31nh9FGrKKGjKn8uaOasw,22,15
UCl71E6OK8g7nQsyJv-6Ml6w,35,0
UCl8TEoIOnMq_5ntJOYMq-Zg,61,40
UCl9yvlcKLCImWlthDVVwS2A,36,13
UClAloP4xff1FZHBFXfj9emA,30,7
UClBoSG6JnFaxAmqmI5cuK_A,53,33
UClCe18fwE4Gtr7vgqka1Zlg,24,3
UClDVWIdbYk0mCnL9nkRHSxw,27,7
UClEaLQq1OzzfkLF4-0WSdrQ,30,25
UClIZMYiXeR4BSBFoqlgugcA,32,21
UClOcsq2eyhAf5tisO0evIdw,26,8
UClVrJwcIy7saPcGc1nct80A,26,11
UClW4jraMKz6Qj69lJf-tODA,25,13
UClX4cj-L_4Q-VQ8k48w1LGg,9,1
UClXIE26CH8oyaIX5a_vpPJg,11,10
UClXyQldSV7ZAzW5fH32FWlw,31,14
UCl_7TcFxC6XNZOVmJClCUEg,35,14
UClaXaq9QJLwnCr-fMX17I-Q,33,4
UClavAb2T4kVNj-I_5qKw8sg,28,22
UClh7Lmy4FDnPMIrL4sSNYLQ,230,121
UCljz_M6NK7ASp5u0t2ImfiQ,96,77
UClkUhTjFbQbtGfS14h9Vw5g,30,20
UClu474HMt895mVxZdlIHXEA,34,1
UClvgyQvIplPQU8N73vPlFUA,27,10
UCm0HJFN_tqEJTWayKsbcHng,32,3
UCm1dsgJNnhaLkY3uAdqN4mA,25,14
UCm4--U6UJnI1taBnkekOlxA,31,17
UCm5mt-A4w61lknZ9lCsZtBw,36,25
UCm5wThREh298TkK8hCT9HuA,37,6
UCm9VBJnCWbtqWeg5EzXH-PA,28,22
UCmCCTsDl-eCKw91shC7ZmMw,29,6
UCmDOChfahA4gZU3WoRriNUQ,28,1
UCmE-SU-4kME5yeLeiR93OiA,7,4
UCmFVeAWxiBM9wkS1OeJKhUg,30,18
UCmGSJVG3mCRXVOP4yZrU1Dw,31,20
UCmHzCFgOiVlZVT6ppYi7CpQ,80,33
UCmJWxL-S_cGLXsbx8vhbq9Q,48,38
UCmOA7RzdvNCI3YbKWU14-4g,23,4
UCmQ7nUqeKBYeZGkLKNK2aKw,32,15
UCmRtPmgnQ04CMUpSUqPfhxQ,7,7
UCmS75G-98QihSusY7NfCZtw,32,7
UCmbF1cyNa6y7uNYiqYmSVJw,60,44
UCmh7afBz-uWwOSSNTqUBAhg,30,19
UCmi7CahP3G3YySOAFOfSnkw,8,3
UCmihriEKTDg-YkJ1Hn49gsQ,23,16
UCmjcipK4ISJ9ZGYXVflyDmw,1,1
UCmjeWRE9boeZfWFIT2cMsvg,26,13
UCmlWSK_3tx1hEGswvKGnYbw,26,14
UCmmPgObSUPw1HL2lq6H4ffA,67,43
UCmnpMr4Md5CgZ5MdlghTYqA,63,49
UCmuqCD1-z48_-9KtDTHbQ5g,27,15
UCmv6kmr0gJltiqlu2AtcLHA,24,18
UCmvBVmiTrR6qlG2Merzx6tQ,20,10
UCn1USB9-5UqKJTSHd1JGcVw,1,0
UCn2YKsCiDpL3UjxIm4-RCoQ,15,10
UCn9W4PujTNjq4C_vlOgpyow,31,22
UCnDl1lJkp4KgEbJKLnVLPjQ,32,15
UCnFmIxjxfZsMLaTskyrRSfA,33,25
UCnI3TuOg8D3SCRPW8ET4EAg,33,23
UCnLG3faqJVbi2BsvMS87Kng,25,18
UCnMn36GT_H0X-w5_ckLtlgQ,122,88
UCnOtD9H-cffACLfOJdk3cRw,35,22
UCnPjVVu__eOVZnAnjBiGhKA,30,12
UCnSDZWM7akmbgbwdECSPpow,10,4
UCnSR7_Oq-MdsZxfogsfk-Ug,30,22
UCnTzym6VmmyDiVEOnBIFfsg,28,12
UCnUqX0KIAu3svfrlkrYaZew,22,12
UCnXQ2UmtPSvbhD8E-jllazQ,3,2
UCnZixomZ5A25EUR4J4UBAag,31,24
UCnbIcS2C2SrUuDV7NX8mvRg,24,13
UCnfrIHGbtK7OSTYMS-zcOeQ,37,26
UCnhb2ElBlkFiaFq_rgbkDfA,30,19
UCnj-zykC0v_6LFxf5WndmwA,49,34
UCnmFy6kByDk4WiQ6gOIIFug,104,66
UCnnQ3ybuyFdzvgv2Ky5jnAA,95,73
UCnobTPLeBxWHurWHq8jzsnA,33,8
UCnsmVWGrFH4uZJ2MGqLlgDQ,32,18
UCnwUjPK7dXety-AJ4fNw_RQ,32,27
UCnxGkOGNMqQEUMvroOWps6Q,31,23
UCnzDWHTbEE5UWd3WuQAX6zQ,86,72
UCo-nxhA1c6OfgkZLb_x_zKg,33,18
UCo3Uz96PEWjZCLiRiR1qY0A,32,5
UCo621I_M2ojC6EK6xgZk3XA,28,13
UCo7a6riBFJ3tkeHjvkXPn1g,27,23
UCo8bcnLyZH8tBIH9V1mLgqQ,90,62
UCoJNIIiyO7LqVLdLXuBv_Kw,25,13
UCoK_woRkWBbkQ1L7wc-O2bQ,38,10
UCoL68NLLSUQqEDwMZPvrdEg,55,20
UCoL9102qjP4fMOCw4Hj1A4g,28,21
UCoMdktPbSTixAyNGwb-UYkQ,70,52
UCoMzWLaPjDJBbipihD694pQ,93,55
UCoORXcc2eQHEea-c6XoF64A,3,2
UCoOae5nYA7VqaXzerajD0lg,26,20
UCoOss5XiPpnLHGmLrBvNkJg,23,16
UCoPHzo6P_19R2DqiWDLIAtw,23,8
UCoQ82DJKX_kB5YTNBeYN-eQ,23,10
UCoU-uvuKOMfd8g8iFONan5Q,26,17
UCoUM-UJ7rirJYP8CQ0EIaHA,55,19
UCoV9RwQUEBZJX6EvP_s9XAg,33,0
UCoYPt6E_mUCXKM8e3ZoizCA,78,51
UCo_IB5145EVNcf8hw1Kku7w,30,21
UCo_sCO2CnxerFBIXCtdWi8A,59,42
UCoamPiVrts0-qXQNnTn5jEw,25,1
UCocx9hVUvgMMNupSEaD2GAQ,35,26
UCogNMtzi_CJwQkYtS30V5FA,37,10
UCoh-C01mA3H32unyTAOF0NQ,33,15
UCoihrBTsIlpFnTkJFU-kdtQ,3,1
UCoj4dX_MBHfO3OoOw8MMMbQ,36,16
UColWnHpgYPbb746xFSc_6wQ,31,21
UCorVBcR89wztpz9-dtz_nww,30,7
UCor_kFLwhSPubDOkuFFWNXA,38,27
UCorruoVYwGGyND4SZVtrVDQ,1,0
UCotES3U7njuiKdCsGMhPT4A,1,0
UCow_f6rdMDzN2jBcHM-6sKw,31,24
UCp-IaqOaxH7OLYFb9FEHK2A,32,17
UCp-uaoJ9fD4o1wVnGAcK6XA,4,0
UCp6_KuNhT0kcFk-jXw9Tivg,26,7
UCp9UFnqm9oUr3U2GSNKBuew,30,23
UCp9fdMyEgqyhoZjUynb905g,15,12
UCpF_Q1Mr-KS_hsTNEu4oArg,11,7
UCpHWNd83s0a--p9myDq1Hfw,57,28
UCpIn7ox7j7bH_OFj7tYouOQ,69,55
UCpJtpB6phQSmGYqXwHMoW3g,26,8
UCpM3V4rrrwAq2l5pJ6v7A1w,36,14
UCpMNCbnIjxci0LUs4MVqFdQ,4,3
UCpMcsdZf2KkAnfmxiq2MfMQ,31,20
UCpPwodiYc4ceaqEBB54trHQ,23,15
UCpQyvmKsmErzFlYHH4UPcHA,33,8
UCpVH3AFcRbAri5OAUsYRZDw,318,23
UCpVm7bg6pXKo1Pr6k5kxG9A,140,91
UCpWP1zLlQDxaBQ_3DKg0ULQ,29,19
UCpWaR3gNAQGsX48cIlQC0qw,24,7
UCpYF_3dMxbTukeCG2GsgPbA,191,138
UCpbClyFMuJQJJH7skfiVeQg,134,87
UCpcuN4m4C69XMzGd8QypFYg,14,0
UCpeSv0N9tbe2V5fLMVrlodA,31,22
UCphLLUvY0al4TiuhRbm6Cqw,2,0
UCpjlh0e319ksmoOD7bQFSiw,7,6
UCpkMFmLkbaPwyBLACCnnoCg,36,21
UCplqZF_Lb77bi3eUsczSV1A,30,18
UCpoFTd5pm7T648WQYGDgjjw,14,2
UCpq2aZ_la87_eNCHTurQQNA,29,13
UCptwuAv0XQHo1OQUSaO6NHw,73,56
UCpuT8AlP9P9EgW_pZ0_xInQ,117,65
UCpvCCcbe2Grs0iZ2RScez6g,35,23
UCpvyOqtEc86X8w8_Se0t4-w,24,18
UCpx_k19S2vUutWUUM9qmXEg,71,28
UCq-Fj5jknLsUf-MWSy4_brA,58,20
UCq0grzC77X9UZd9xngQRTjg,34,27
UCq46lKycfqrBtUPTxUk_NRQ,37,13
UCq8DICunczvLuJJq414110A,30,10
UCqD1vWlpai9SUvfNfzVvUqA,27,19
UCqDOgbuIkgseaGA8JZsLffw,56,40
UCqFhfan_P2AmGVB1X2B-3Aw,25,4
UCqG3b7ktKbW_G6Zv0T6yiaQ,59,19
UCqIhj9E30fxRF-bL9gtIsUQ,30,24
UCqJ5EkPzmVHTTrrHtmgWeeg,27,13
UCqQo7ewe87aYAe7ub5UqXMw,61,44
UCqTwKvjbTENZDGbz2si47ag,28,19
UCqUGJJcQoXIZI0STu44JT0g,16,9
UCqW8jxh4tH1Z1sWPbkGWL4g,26,20
UCqYw-CTd1dU2yGI71sEyqNw,16,0
UCqbOeHaAUXw9Il7sBVG3_bw,50,34
UCqdjA0jxKFhUzUAe0OiWUzw,32,24
UCqfQLEryIx3r6OP2VhyNWQw,30,6
UCqlsXJpAOICV20pxH2knYXw,30,18
UCqoAEDirJPjEUFcF2FklnBA,61,49
UCqoGR_EedlhKDVuWNwYWRbg,24,13
UCqos1tl0RntucGGtPXNxkkA,72,48
UCqvaXJ1K3HheTPNjH-KpwXQ,29,19
UCqyBfm_H9ugGirk1ufYA2YA,5,4
UCqz1Z9I6GY0q0xvUnLqGHOg,26,13
UCr-yZBBIzqOkcHjmAF7YR7A,22,7
UCr546o7ImhGM57qoY0hHvkA,17,11
UCr57uNlkRtWt8IqMOvUSYKQ,27,19
UCr5qeBG9g7bGtMGyHG2GzbQ,30,26
UCr6Bv4M4Jsec9Xrc9lBOT7A,64,33
UCr9a47pzGZNAUY5srcczTAQ,31,0
UCrDcofIg9AJ3Ky3BGuMnqqw,34,25
UCrFFy9BMtlNsg2wsa4XbTPg,27,15
UCrHQf1k-GtPByMHRsJjxO5g,29,9
UCrILBI7SUyvBCeoJxFpJNhA,30,14
UCrKTle4swI2H8V02FLtO9PQ,24,14
UCrLar1K8tHn5Lg-cAm_5Kcw,32,17
UCrM7B7SL_g1edFOnmj-SDKg,5,3
UCrRpYEytIHGyDgNWO6VbHlQ,8,4
UCrSL5o7eTh5techsNfVVOfQ,34,29
UCrTFPf6rq5OUSWb7ILW9trg,54,43
UCrTphLe4-fZY3_jExXwvDaw,32,4
UCrUTphxarZzISDiXFsFnUUA,23,17
UCrUWAHwPl7vttqBIPF9ZUxQ,62,42
UCrXzMVbjcaVvVtihxNpBvMQ,31,19
UCra5tzbQ7y52Y8crzjw0Z2w,33,17
UCraiFqWi0qSIxXxXN4IHFBQ,57,45
UCrbGXkoiC7DPoTU4DgYnvfA,31,19
UCrbLDRbD7EmERikOq3_7f3A,57,31
UCrfaLdVUAziZq9_yRFKYuIQ,27,21
UCri2vpzFkOaNNfG0uGm2nMA,22,0
UCrioNC6jxZmDMwqtC5rN-Tw,34,10
UCrkKeDYNCXu4BDY_0h67d5Q,32,14
UCrlIS7z20CnVaCrMvdkig_g,78,44
UCroIgxbjoAkAosWsfi0bgNw,36,15
UCrp_UI8XtuYfpiqluWLD7Lw,66,37
UCruQg25yVBppUWjza8AlyZA,28,23
UCruUAAgi8FPOEhV_6nxD0ew,163,9
UCrwzY_i2KJdKMPHGdtwzG9w,29,17
UCrx5pVziMo1qzF8isicR5SQ,27,4
UCs63uwXA_s2ww279MOaXeZA,26,9
UCs6ZQr6vTKU83dLhTABrN4g,30,22
UCsAtSubtzDCbWqPcYlBHA-g,28,21
UCsBjURrPoezykLs9EqgamOA,296,206
UCsDTy8jvHcwMvSZf_JGi-FA,36,20
UCsDnS4kjqUkEgcdp4R2TAew,3,2
UCsLF0qPTpkYKq81HsjgzhwQ,64,46
UCsLo154Krjwhoz8W00N8ItA,27,18
UCsMica-v34Irf9KVTh6xx-g,4,4
UCsN32BtMd0IoByjJRNF12cw,77,65
UCsT0YIqwnpJCM-mx7-gSA4Q,214,152
UCsXVk37bltHxD1rDPwtNM8Q,245,171
UCsYDA8aP_UqKeP_Xn5BOy1Q,28,10
UCsYJZHxeliV-nmf6fjsoc-A,33,28
UCsYLXBQ7RaagLd45glOwGAg,26,4
UCsYW6Rl1rmrdEiDFKIyYzGw,69,50
UCsaS5aZjlJPJCzNwjEc3waw,35,20
UCsaYKdGyEV_4KIVGtekpZSg,25,14
UCsaoxVZ4JEnBSE1iJRNGrzA,24,13
UCsix2fSnlGKPbQML3ocXlVA,6,1
UCske8PIaYjaPH1yBr_JojwQ,57,35
UCsmXiDP8S40uBeJYxvyulmA,31,0
UCsoMNUy0dPoFRAPcOjvdLTQ,32,27
UCsolMy8fNfkCw9lf8zc97gA,21,15
UCsooa4yRKGN_zEE8iknghZA,389,252
UCsqoUqiKajSIn__sNlOQY3Q,30,1
UCsvqVGtbbyHaMoevxPAq9Fg,527,401
UCsxJ9QfYa6qRbSA7TYnxk1A,15,10
UCt0SMZB-AHg4_KKsccj4j5A,6,2
UCt7LW9qkbk1D1sp9nIIqNMQ,28,10
UCtBAlQkiTnjqzkSmO62iDvA,60,43
UCtBLBiEGfvSBu-kpvhCq_Rw,40,23
UCtBp5FUvxIQV-3Dn4K_43-A,27,15
UCtEgLf0_j1vJLz0aNEdO2SQ,96,13
UCtG-RVaX4Nzj7yTfwOerQpA,26,0
UCtICg50_YuHVuK_erIcjvaQ,28,12
UCtOyEDcQkpJ-W0dB_UxQWRg,27,18
UCtV0jyO_aGii8b_9oz0FktQ,31,18
UCtWWry0cgjWi9C0Ye9sh6og,16,13
UCtXCZmV0U0bTpDfE-rwMQIA,37,22
UCtXSHpoksPg_AowNJh1ooYA,28,21
UCtYLUTtgS3k1Fg4y5tAhLbw,50,37
UCtZR9z2LPpXr9UiLQF6KR0w,26,9
UCt_FevX1UdOAMKGvXIzwTLg,99,42
UCta3MuD7omvsJyb-SMQkKOQ,33,24
UCtatfZMf-8EkIwASXM4ts0A,45,31
UCteF4--g6cL7jXbmujpRfeQ,63,46
UCthbIFAxbXTTQEC7EcQvP1Q,44,1
UCtinbF-Q-fVthA0qrFQTgXQ,32,19
UCtke4StIE5z2EiF85Zeqb-A,37,0
UCtlAFoYl2aWb6pMiHCctQHA,7,7
UCtmMJ50FQfi_Ep3nSnnvouQ,34,2
UCtnHxTn2yi8Fs3R7EnuYKBA,53,19
UCtscFf8VayggrDYjOwDke_Q,31,17
UCttspZesZIDEwwpVIgoZtWQ,25,3
UCtwQvkMG2Ksbe2HhB1WJlOg,28,11
UCtxD1EvAN5gRHfk3S_v_s0w,20,7
UCtxbV-l2t708Y4tkGSn2IZg,26,15
UCu0HI0THVGFWA6y12gb8G0g,37,9
UCu6H0owNo5Cm_J2znpYBjGA,27,15
UCu6eDhSb-UJq7_vLgKe4vHw,30,3
UCu8YylsPiu9XfaQC74Hr_Gw,34,21
UCuFFtHWoLl5fauMMD5Ww2jA,25,21
UCuFPaemAaMR8R5cHzjy23dQ,63,0
UCuG1usSaVDBG-_6l0wJnPjQ,124,16
UCuH22czTKY_PcWHvSZ6ibdg,27,5
UCuMZUmEIz6V26xIFiyDRgJg,13,4
UCuNQquyFKKikkscE9OQwrvg,32,24
UCuPLku1Zrk6HMr2S51yGkpQ,122,70
UCuRgzt9d1Ht89wMrSfl97cQ,25,8
UCuTaETsuCOkJ0H_GAztWt0Q,30,22
UCuVLG9pThvBABcYCm7pkNkA,53,35
UCu_ddDIgIZREFg_N_1-z4nQ,30,21
UCub3Vt-aSQjYnj62vmVzx8g,129,99
UCuel4n7QXoG3HqclWqPaR1A,12,1
UCujEh8EooZHJe4YDinK3PAg,27,17
UCukbDcjeYSLtgUPtqVZh0tg,34,15
UCulYu1HEIa7f70L2lYZWHOw,59,29
UCulsxDuZ0gU8lzhpPAjUwUg,34,19
UCuoH9aFpJT0HltXb0XrKRNQ,38,17
UCupQd0e1leK4-Mj1wSfnkoQ,27,18
UCupvZG-5ko_eiXAupbDfxWw,57,38
UCutoQ8ltgJ_MXSU7ZsMe84A,6,2
UCuuIOPN4sluDyHqy8TI3MVQ,43,35
UCuuWA1J587Hlkt9mZ-CKKWg,31,2
UCuudpdbKmQWq2PPzYgVCWlA,27,21
UCuwJoiGWRxPYStBp0l0WuZw,38,29
UCuxfK38dUXj6oY_L4JjTCkA,32,19
UCv3cvTwgQy8nPj01yvn2yuw,61,49
UCv6T1ljYi3CETJ1Jqj1bFMQ,29,2
UCv9rbAUUpoW0k8MP2R4UEJA,32,23
UCvC4D8onUfXzvjTOM-dBfEA,27,20
UCvCYE-3TrY1GAe2l8K08N-w,86,59
UCvErWPrzaylp-zyK1OjsCvQ,32,3
UCvGwWJ_bcMkHRBuTNCL08cA,32,19
UCvHJzqB1KZMpZniAVWy3tkA,26,12
UCvHWfLnaHdnUcR8M8z2UJxQ,31,0
UCvHgAevYNV-A-bgA_edRjpA,23,3
UCvJJ_dzjViJCoLf5uKUTwoA,90,60
UCvKRFNawVcuz4b9ihUTApCg,36,23
UCvOca8do9ZtAkjytg_AU-JA,25,20
UCvQ6q0oG7EfECPCCOhuyaeg,25,9
UCvQECJukTDE2i6aCoMnS-Vg,57,36
UCvURWLttQQDceIRZfbXO3sw,112,1
UCvdxGWiC6FrVJSCso1tYOVQ,8,5
UCveWMJeHgcIUPMnFzd7Vxjg,29,14
UCvfrfH-VOHPYzMddGWIzoWw,35,28
UCvgT7Cks83k1VplVQxC4y4A,36,25
UCvhPRRiwI1_p4OBsY0yz6mg,71,51
UCvhd7zGGylSJtqk-7hXdmdg,26,7
UCvj3sUiOIvXZR00ZdMJFtwg,22,13
UCvkYQZ80HOAV8hvngztdMOg,2,0
UCvldQYubivfnUE2_8HigYpA,26,15
UCvmofFg-oZc4jvBUIfZbjzg,33,19
UCvpBKe4PjxCctjIrE01OIIQ,33,28
UCvpredjG93ifbCP1Y77JyFA,24,7
UCvrQdOvBRW-ycBQ32o1BCQw,29,17
UCvrd6VtgWF7CwaZH1S0N-Qg,32,23
UCvt5p3A11M8zd8iJPCC5XvQ,29,12
UCvulgQYQPPUMwCs7tKMXO0g,193,142
UCvyZS6W6zMJCZBVzF-Ei6sw,35,19
UCvyz2XB3Seq9MCbtORt1WIw,71,54
UCvz84_Q0BbvZThy75mbd-Dg,137,106
UCvzhkIinfe7hDRQXHkVzMcA,17,13
UCw2br80x_dpvJoAsSCC-bGA,1,1
UCw4IHIMsDO5wpIiprOSXiEA,34,9
UCw527CsYYlcRVR3W2ywMV0A,32,14
UCw8_bi1G4duPevdfktipGOA,22,17
UCw8euwnbhc7emu194zhEiDQ,28,15
UCwA37yjKZ4M4k3mTlM-qpBw,26,22
UCwAdQUuPT6laN-AQR17fe1g,34,16
UCwBAHbp-l9bSOooxu_E8FyQ,65,43
UCwD_1dpfM6bjfEMx-MB43uA,32,20
UCwDxUt_GJc_dwn0xOp0zRBw,31,17
UCwIWAbIeu0xI0ReKWOcw3eg,34,23
UCwKB_00dPL3x5XmHF9IJCrg,10,9
UCwLK17rpMFUfktQEcMzSyWg,31,26
UCwLnkUCslDiUs9JWSJPlOtA,7,5
UCwO9-5vM7QMcolhb-TrJozQ,68,29
UCwO9naEwEdTuT9Q5Vze6XCA,25,14
UCwPm5a6_r_uGMsF16UZZ7bA,26,19
UCwPmDlEaOe1BeZr57yL0vaw,24,12
UCwRa9t7B6WUDMjIdnZ7d6QA,23,7
UCwTRjvjVge51X-ILJ4i22ew,25,7
UCwV-2zV0843TeNAEs2FI0lw,31,15
UCwVUvwMBetYq3nAN4A72cZA,32,16
UCwVxN4-G_OidfmIW4R5VRFw,26,12
UCwXicok1yKCwDWJRkRbJ4KQ,71,46
UCwdx8ruzMqXKgoU4XsdHl8g,25,10
UCweDKPSF65wRw5VHFUJYiow,31,23
UCweYhLNq5E2Qde0OVJHrjEg,20,0
UCwgPdz1IA3zSAAeNHJfALVg,49,33
UCwjZbay3Abw2ub6oYOfIg9g,37,27
UCwlvSJdcMc7iGdR-aducSog,24,17
UCwmGHKwW6AE_NBQ3CNcO9-A,143,48
UCwmZiChSryoWQCZMIQezgTg,84,48
UCwn3j2CZShPwFCWgIPSi-8w,32,13
UCwr-evhuzGZgDFrq_1pLt_A,27,16
UCwuN1GVl0hP0dgBbYjXA51w,35,19
UCwwuSBYcErVlOpveYubHv4g,28,21
UCwx7Y3W30N8aS_tiCy2x-2g,48,39
UCwyVRKfytvjSF6q5s7noKZQ,32,20
UCx-KWLTKlB83hDI6UKECtJQ,38,29
UCx18ywTcohtS9lpNXt8noWQ,29,24
UCx9sVjT6kNuMHIq36IcA-LA,34,8
UCxB7jMnHekMzHsOl9iZpXrA,24,22
UCxEQsjgRRfGWiJJu_PDygxw,28,22
UCxEuzvS8X2ljN5LZACvE0jg,56,39
UCxH0sQJKG6Aq9-vFIPnDZ2A,60,45
UCxHOMpCncSCDosjuAMeL_QA,25,24
UCxHoBXkY88Tb8z1Ssj6CWsQ,3,0
UCxY6a-AggK955JXpEPzlRLA,30,0
UCxd6ifFZycyUB45d2t9VPQw,90,62
UCxgAuX3XZROujMmGphN_scA,84,62
UCxiPSgY4RjnUQBcEYwEPy0w,27,17
UCxjwyHfs_334MLK95XPqGwg,29,15
UCxk4OTmTmSVo5AanTHDr_Bg,36,21
UCxladMszXan-jfgzyeIMyvw,27,18
UCxoz4YfS4M3H3C57FD4jW4Q,61,45
UCxpK_qbte2WqEoI-F34a7ZQ,8,0
UCxqAWLTk1CmBvZFPzeZMd9A,152,114
UCxtoW6ub3QvAgVT2o76inpA,28,16
UCxyiSz4m161Z6frOsFxJpgw,43,32
UCy-k88ww-eWxy6saQFTfXSg,32,16
UCy0tKL1T7wFoYcxCe0xjN6Q,33,24
UCy287hC44mRWpFLj4hK8gKA,57,43
UCy5znSnfMsDwaLlROnZ7Qbg,19,0
UCy6xH_adPsNMD6rQ2yZXB6w,31,20
UCy9NvK3_XGS4o2Zu7P84wMg,31,24
UCyBnpGaK3caGK4Boyh5hYyw,27,22
UCyD4t-kBwhpc-g2jvmhVAwg,25,10
UCyEd6QBSgat5kkC6svyjudA,58,33
UCyHJ94JzwY92NsBVzJ2aE3Q,36,28
UCyHtTtGH3c79iPc5meGA-pg,31,15
UCyKs4L4EULCfySbTybA9bAg,75,34
UCyL0RJe41itDFjd70KKZIZQ,25,20
UCyOXuep3hUvothHwr9k2DAA,24,14
UCyRhbS1VVfjbO06sN0zxsjg,33,21
UCyTS-kqntjFL_qxt9orBytg,22,10
UCyUTC3jCAaLd639lo9n9Bqw,9,4
UCyXD1jAZBdZ4u0K-GLYC77Q,21,10
UCyXH3yV5iAiUex_-Rc-Flgg,113,68
UCyd1FQbwxPyOACQuYgFzsJg,27,20
UCyeVfsThIHM_mEZq7YXIQSQ,29,22
UCyfZyQz37aOcyFmbWGKEpqQ,15,3
UCyh5g11KbG_YdbRw1ktAJqA,14,9
UCyhEZKz-LOwgktptEOh6_Iw,51,37
UCykzEgCDsi-hV3vCFa3bkwQ,29,19
UCymzDnu-l3vZ1fxuqvRePOA,30,19
UCypAoMCRQuNL2RBwy-x4oQg,30,21
UCyuDROQgOF2HrPKqaDjRJUw,5,4
UCyzkxMLeZDcd_Qhzh6uMgbg,30,22
UCz1oFxMrgrQ82-276UCOU9w,66,42
UCz5osAvTYFKjb6Kjcep6vXA,32,19
UCz8QaiQxApLq8sLNcszYyJw,58,46
UCz8y1ABvo6PI1EB8mgyI8cg,34,18
UCzE0cBVasE3tUoUvnxxcn6Q,62,20
UCzF4Ryn8TKn64md77gS5Q5Q,23,18
UCzJ53fi4NuDCYWOk9PtEkCA,32,16
UCzPyTFA2S3m9EbCEYRLr5mQ,17,0
UCzS3-65Y91JhOxFiM7j6grg,28,17
UCzSSoloGEz10HALUAbYhngQ,32,15
UCzTaO6zbdD2FpjZes31ynWw,29,14
UCzWwWbbKHg4aodl0S35R6XA,50,37
UCzYB0J1KFFo5P2EAiRuwdJw,32,10
UCzZIOm9qU-yXukOYRSTlPvA,25,18
UCzaYH6WeohiHKj3Ih_GdZdQ,28,25
UCzcB6yUTNVsvamC_eaDTOCw,19,12
UCznj32AM2r98hZfTxrRo9bQ,37,21
UCzqKhRhaE0fNl_Lg9jTaXbQ,31,20
UCzsEAkRcIsKpd1WaJnRR97A,37,30
UCzuqE7-t13O4NIDYJfakrhw,26,18
UCzzFtVXMzxD08Zej-qokESw,36,15
